target,const,pass_index,start,end,peak_time,peak_el,sample_count
STARLINK-4766,STARLINK,4,20:10,20:10,20:10,32.29,8
STARLINK-4766,STARLINK,5,20:12,20:12,20:12,13.47,8
STARLINK-4766,STARLINK,6,21:46,21:46,21:46,7.12,8
STARLINK-4766,STARLINK,7,21:48,21:48,21:48,8.81,8
STARLINK-4766,STARLINK,8,21:50,21:50,21:50,6.0,8
STARLINK-4767,STARLINK,1,19:04,19:04,19:04,5.31,8
STARLINK-4767,STARLINK,2,19:06,19:06,19:06,8.11,8
STARLINK-4767,STARLINK,3,19:08,19:08,19:08,6.76,8
STARLINK-4767,STARLINK,4,20:42,20:42,20:42,11.43,8
STARLINK-4767,STARLINK,5,20:44,20:44,20:44,29.8,8
STARLINK-4767,STARLINK,6,20:46,20:46,20:46,51.66,8
STARLINK-4767,STARLINK,7,20:48,20:48,20:48,23.0,8
STARLINK-4767,STARLINK,8,20:50,20:50,20:50,8.25,8
STARLINK-4768,STARLINK,1,18:54,18:54,18:54,6.79,2
STARLINK-4768,STARLINK,2,18:56,18:56,18:56,6.67,2
STARLINK-4769,STARLINK,1,20:08,20:08,20:08,5.75,8
STARLINK-4769,STARLINK,2,20:10,20:10,20:10,18.05,8
STARLINK-4769,STARLINK,3,20:12,20:12,20:12,43.03,8
STARLINK-4769,STARLINK,4,20:14,20:14,20:14,36.18,8
STARLINK-4769,STARLINK,5,20:16,20:16,20:16,14.62,8
STARLINK-4769,STARLINK,6,21:50,21:50,21:50,5.96,8
STARLINK-4769,STARLINK,7,21:52,21:52,21:52,7.65,8
STARLINK-4769,STARLINK,8,21:54,21:54,21:54,5.27,8
STARLINK-4770,STARLINK,1,19:36,19:36,19:36,7.44,8
STARLINK-4770,STARLINK,2,19:38,19:38,19:38,16.11,8
STARLINK-4770,STARLINK,3,19:40,19:40,19:40,20.01,8
STARLINK-4770,STARLINK,4,19:42,19:42,19:42,13.11,8
STARLINK-4770,STARLINK,5,21:16,21:16,21:16,11.18,8
STARLINK-4770,STARLINK,6,21:18,21:18,21:18,19.37,8
STARLINK-4770,STARLINK,7,21:20,21:20,21:20,18.05,8
STARLINK-4770,STARLINK,8,21:22,21:22,21:22,9.36,8
STARLINK-4771,STARLINK,1,19:42,19:42,19:42,6.23,7
STARLINK-4771,STARLINK,2,19:44,19:44,19:44,7.16,7
STARLINK-4771,STARLINK,3,21:18,21:18,21:18,5.69,7
STARLINK-4771,STARLINK,4,21:20,21:20,21:20,18.29,7
STARLINK-4771,STARLINK,5,21:22,21:22,21:22,47.33,7
STARLINK-4771,STARLINK,6,21:24,21:24,21:24,40.34,7
STARLINK-4771,STARLINK,7,21:26,21:26,21:26,15.49,7
STARLINK-4772,STARLINK,1,19:34,19:34,19:34,9.2,8
STARLINK-4772,STARLINK,2,19:36,19:36,19:36,9.93,8
STARLINK-4772,STARLINK,3,19:38,19:38,19:38,5.96,8
STARLINK-4772,STARLINK,4,21:10,21:10,21:10,6.39,8
STARLINK-4772,STARLINK,5,21:12,21:12,21:12,18.76,8
STARLINK-4772,STARLINK,6,21:14,21:14,21:14,39.41,8
STARLINK-4772,STARLINK,7,21:16,21:16,21:16,29.7,8
STARLINK-4772,STARLINK,8,21:18,21:18,21:18,12.39,8
STARLINK-4773,STARLINK,1,20:20,20:20,20:20,11.68,5
STARLINK-4773,STARLINK,2,20:22,20:22,20:22,31.82,5
STARLINK-4773,STARLINK,3,20:24,20:24,20:24,68.67,5
STARLINK-4773,STARLINK,4,20:26,20:26,20:26,25.26,5
STARLINK-4773,STARLINK,5,20:28,20:28,20:28,8.95,5
STARLINK-4775,STARLINK,1,19:28,19:28,19:28,6.94,8
STARLINK-4775,STARLINK,2,19:30,19:30,19:30,8.73,8
STARLINK-4775,STARLINK,3,19:32,19:32,19:32,6.08,8
STARLINK-4775,STARLINK,4,21:06,21:06,21:06,15.33,8
STARLINK-4775,STARLINK,5,21:08,21:08,21:08,37.61,8
STARLINK-4775,STARLINK,6,21:10,21:10,21:10,40.98,8
STARLINK-4775,STARLINK,7,21:12,21:12,21:12,17.06,8
STARLINK-4775,STARLINK,8,21:14,21:14,21:14,5.21,8
STARLINK-4776,STARLINK,1,20:56,20:56,20:56,14.13,5
STARLINK-4776,STARLINK,2,20:58,20:58,20:58,37.95,5
STARLINK-4776,STARLINK,3,21:00,21:00,21:00,56.51,5
STARLINK-4776,STARLINK,4,21:02,21:02,21:02,20.86,5
STARLINK-4776,STARLINK,5,21:04,21:04,21:04,6.94,5
STARLINK-4777,STARLINK,1,19:48,19:48,19:48,14.1,8
STARLINK-4777,STARLINK,2,19:50,19:50,19:50,25.38,8
STARLINK-4777,STARLINK,3,19:52,19:52,19:52,22.39,8
STARLINK-4777,STARLINK,4,19:54,19:54,19:54,10.83,8
STARLINK-4777,STARLINK,5,21:26,21:26,21:26,5.16,8
STARLINK-4777,STARLINK,6,21:28,21:28,21:28,12.03,8
STARLINK-4777,STARLINK,7,21:30,21:30,21:30,15.16,8
STARLINK-4777,STARLINK,8,21:32,21:32,21:32,10.66,8
STARLINK-4778,STARLINK,1,20:26,20:26,20:26,15.19,5
STARLINK-4778,STARLINK,2,20:28,20:28,20:28,42.3,5
STARLINK-4778,STARLINK,3,20:30,20:30,20:30,59.24,5
STARLINK-4778,STARLINK,4,20:32,20:32,20:32,20.27,5
STARLINK-4778,STARLINK,5,20:34,20:34,20:34,6.54,5
STARLINK-4779,STARLINK,1,18:56,18:56,18:56,12.22,8
STARLINK-4779,STARLINK,2,18:58,18:58,18:58,19.46,8
STARLINK-4779,STARLINK,3,19:00,19:00,19:00,16.56,8
STARLINK-4779,STARLINK,4,19:02,19:02,19:02,8.02,8
STARLINK-4779,STARLINK,5,20:34,20:34,20:34,7.57,8
STARLINK-4779,STARLINK,6,20:36,20:36,20:36,16.53,8
STARLINK-4779,STARLINK,7,20:38,20:38,20:38,20.59,8
STARLINK-4779,STARLINK,8,20:40,20:40,20:40,13.35,8
STARLINK-4780,STARLINK,1,19:20,19:20,19:20,6.78,9
STARLINK-4780,STARLINK,2,19:22,19:22,19:22,12.23,9
STARLINK-4780,STARLINK,3,19:24,19:24,19:24,12.42,9
STARLINK-4780,STARLINK,4,19:26,19:26,19:26,7.11,9
STARLINK-4780,STARLINK,5,20:58,20:58,20:58,6.9,9
STARLINK-4780,STARLINK,6,21:00,21:00,21:00,18.5,9
STARLINK-4780,STARLINK,7,21:02,21:02,21:02,31.8,9
STARLINK-4780,STARLINK,8,21:04,21:04,21:04,22.64,9
STARLINK-4780,STARLINK,9,21:06,21:06,21:06,9.64,9
STARLINK-4781,STARLINK,1,18:40,18:40,18:40,9.3,7
STARLINK-4781,STARLINK,2,18:42,18:42,18:42,12.05,7
STARLINK-4781,STARLINK,3,18:44,18:44,18:44,8.88,7
STARLINK-4781,STARLINK,4,20:18,20:18,20:18,13.29,7
STARLINK-4781,STARLINK,5,20:20,20:20,20:20,29.14,7
STARLINK-4781,STARLINK,6,20:22,20:22,20:22,31.87,7
STARLINK-4781,STARLINK,7,20:24,20:24,20:24,15.46,7
STARLINK-4782,STARLINK,1,20:40,20:40,20:40,15.86,4
STARLINK-4782,STARLINK,2,20:42,20:42,20:42,34.06,4
STARLINK-4782,STARLINK,3,20:44,20:44,20:44,31.46,4
STARLINK-4782,STARLINK,4,20:46,20:46,20:46,14.05,4
STARLINK-4783,STARLINK,1,21:06,21:06,21:06,8.11,5
STARLINK-4783,STARLINK,2,21:08,21:08,21:08,23.64,5
STARLINK-4783,STARLINK,3,21:10,21:10,21:10,71.72,5
STARLINK-4783,STARLINK,4,21:12,21:12,21:12,35.71,5
STARLINK-4783,STARLINK,5,21:14,21:14,21:14,12.96,5
STARLINK-4784,STARLINK,1,20:30,20:30,20:30,6.13,5
STARLINK-4784,STARLINK,2,20:32,20:32,20:32,19.47,5
STARLINK-4784,STARLINK,3,20:34,20:34,20:34,56.34,5
STARLINK-4784,STARLINK,4,20:36,20:36,20:36,44.03,5
STARLINK-4784,STARLINK,5,20:38,20:38,20:38,15.79,5
STARLINK-4787,STARLINK,1,21:44,21:44,21:44,5.1,5
STARLINK-4787,STARLINK,2,21:46,21:46,21:46,15.03,5
STARLINK-4787,STARLINK,3,21:48,21:48,21:48,26.49,5
STARLINK-4787,STARLINK,4,21:50,21:50,21:50,22.19,5
STARLINK-4787,STARLINK,5,21:52,21:52,21:52,10.4,5
STARLINK-4788,STARLINK,1,18:24,18:24,18:24,6.48,7
STARLINK-4788,STARLINK,2,18:26,18:26,18:26,7.02,7
STARLINK-4788,STARLINK,3,20:00,20:00,20:00,6.64,7
STARLINK-4788,STARLINK,4,20:02,20:02,20:02,20.11,7
STARLINK-4788,STARLINK,5,20:04,20:04,20:04,51.43,7
STARLINK-4788,STARLINK,6,20:06,20:06,20:06,36.71,7
STARLINK-4788,STARLINK,7,20:08,20:08,20:08,14.04,7
STARLINK-4789,STARLINK,1,18:00,18:00,18:00,9.67,9
STARLINK-4789,STARLINK,2,18:02,18:02,18:02,23.78,9
STARLINK-4789,STARLINK,3,18:04,18:04,18:04,36.73,9
STARLINK-4789,STARLINK,4,18:06,18:06,18:06,20.88,9
STARLINK-4789,STARLINK,5,18:08,18:08,18:08,7.96,9
STARLINK-4789,STARLINK,6,19:40,19:40,19:40,5.82,9
STARLINK-4789,STARLINK,7,19:42,19:42,19:42,10.24,9
STARLINK-4789,STARLINK,8,19:44,19:44,19:44,9.92,9
STARLINK-4789,STARLINK,9,19:46,19:46,19:46,5.21,9
STARLINK-4790,STARLINK,1,19:08,19:08,19:08,9.27,9
STARLINK-4790,STARLINK,2,19:10,19:10,19:10,15.51,9
STARLINK-4790,STARLINK,3,19:12,19:12,19:12,14.55,9
STARLINK-4790,STARLINK,4,19:14,19:14,19:14,7.7,9
STARLINK-4790,STARLINK,5,20:46,20:46,20:46,7.38,9
STARLINK-4790,STARLINK,6,20:48,20:48,20:48,17.88,9
STARLINK-4790,STARLINK,7,20:50,20:50,20:50,25.79,9
STARLINK-4790,STARLINK,8,20:52,20:52,20:52,17.48,9
STARLINK-4790,STARLINK,9,20:54,20:54,20:54,7.11,9
STARLINK-4791,STARLINK,1,20:22,20:22,20:22,15.01,4
STARLINK-4791,STARLINK,2,20:24,20:24,20:24,34.1,4
STARLINK-4791,STARLINK,3,20:26,20:26,20:26,35.15,4
STARLINK-4791,STARLINK,4,20:28,20:28,20:28,15.69,4
STARLINK-4793,STARLINK,1,18:24,18:24,18:24,5.15,9
STARLINK-4793,STARLINK,2,18:26,18:26,18:26,14.49,9
STARLINK-4793,STARLINK,3,18:28,18:28,18:28,23.65,9
STARLINK-4793,STARLINK,4,18:30,18:30,18:30,19.2,9
STARLINK-4793,STARLINK,5,18:32,18:32,18:32,8.93,9
STARLINK-4793,STARLINK,6,20:04,20:04,20:04,6.71,9
STARLINK-4793,STARLINK,7,20:06,20:06,20:06,14.15,9
STARLINK-4793,STARLINK,8,20:08,20:08,20:08,16.73,9
STARLINK-4793,STARLINK,9,20:10,20:10,20:10,10.89,9
STARLINK-4794,STARLINK,1,19:16,19:16,19:16,9.62,7
STARLINK-4794,STARLINK,2,19:18,19:18,19:18,11.27,7
STARLINK-4794,STARLINK,3,19:20,19:20,19:20,7.5,7
STARLINK-4794,STARLINK,4,20:54,20:54,20:54,15.9,7
STARLINK-4794,STARLINK,5,20:56,20:56,20:56,33.57,7
STARLINK-4794,STARLINK,6,20:58,20:58,20:58,30.38,7
STARLINK-4794,STARLINK,7,21:00,21:00,21:00,13.61,7
STARLINK-4795,STARLINK,1,18:30,18:30,18:30,8.3,7
STARLINK-4795,STARLINK,2,18:32,18:32,18:32,8.0,7
STARLINK-4795,STARLINK,3,20:06,20:06,20:06,8.56,7
STARLINK-4795,STARLINK,4,20:08,20:08,20:08,23.42,7
STARLINK-4795,STARLINK,5,20:10,20:10,20:10,49.08,7
STARLINK-4795,STARLINK,6,20:12,20:12,20:12,27.89,7
STARLINK-4795,STARLINK,7,20:14,20:14,20:14,10.77,7
STARLINK-4796,STARLINK,1,21:36,21:36,21:36,7.22,5
STARLINK-4796,STARLINK,2,21:38,21:38,21:38,21.44,5
STARLINK-4796,STARLINK,3,21:40,21:40,21:40,57.55,5
STARLINK-4796,STARLINK,4,21:42,21:42,21:42,36.55,5
STARLINK-4796,STARLINK,5,21:44,21:44,21:44,13.66,5
STARLINK-4797,STARLINK,1,19:46,19:46,19:46,12.81,8
STARLINK-4797,STARLINK,2,19:48,19:48,19:48,31.38,8
STARLINK-4797,STARLINK,3,19:50,19:50,19:50,42.36,8
STARLINK-4797,STARLINK,4,19:52,19:52,19:52,19.31,8
STARLINK-4797,STARLINK,5,19:54,19:54,19:54,6.58,8
STARLINK-4797,STARLINK,6,21:26,21:26,21:26,5.33,8
STARLINK-4797,STARLINK,7,21:28,21:28,21:28,8.43,8
STARLINK-4797,STARLINK,8,21:30,21:30,21:30,7.22,8
STARLINK-4798,STARLINK,1,18:44,18:44,18:44,5.8,8
STARLINK-4798,STARLINK,2,18:46,18:46,18:46,11.97,8
STARLINK-4798,STARLINK,3,18:48,18:48,18:48,13.68,8
STARLINK-4798,STARLINK,4,18:50,18:50,18:50,8.84,8
STARLINK-4798,STARLINK,5,20:24,20:24,20:24,15.25,8
STARLINK-4798,STARLINK,6,20:26,20:26,20:26,28.58,8
STARLINK-4798,STARLINK,7,20:28,20:28,20:28,24.58,8
STARLINK-4798,STARLINK,8,20:30,20:30,20:30,11.45,8
STARLINK-4799,STARLINK,1,18:34,18:34,18:34,6.82,8
STARLINK-4799,STARLINK,2,18:36,18:36,18:36,10.23,8
STARLINK-4799,STARLINK,3,18:38,18:38,18:38,8.67,8
STARLINK-4799,STARLINK,4,20:12,20:12,20:12,10.88,8
STARLINK-4799,STARLINK,5,20:14,20:14,20:14,26.92,8
STARLINK-4799,STARLINK,6,20:16,20:16,20:16,40.95,8
STARLINK-4799,STARLINK,7,20:18,20:18,20:18,20.86,8
STARLINK-4799,STARLINK,8,20:20,20:20,20:20,7.61,8
STARLINK-4800,STARLINK,1,18:50,18:50,18:50,8.42,9
STARLINK-4800,STARLINK,2,18:52,18:52,18:52,14.93,9
STARLINK-4800,STARLINK,3,18:54,18:54,18:54,14.93,9
STARLINK-4800,STARLINK,4,18:56,18:56,18:56,8.41,9
STARLINK-4800,STARLINK,5,20:28,20:28,20:28,6.48,9
STARLINK-4800,STARLINK,6,20:30,20:30,20:30,16.75,9
STARLINK-4800,STARLINK,7,20:32,20:32,20:32,25.97,9
STARLINK-4800,STARLINK,8,20:34,20:34,20:34,18.88,9
STARLINK-4800,STARLINK,9,20:36,20:36,20:36,8.13,9
STARLINK-4809,STARLINK,1,19:00,19:00,19:00,6.44,7
STARLINK-4809,STARLINK,2,19:02,19:02,19:02,6.18,7
STARLINK-4809,STARLINK,3,20:36,20:36,20:36,8.67,7
STARLINK-4809,STARLINK,4,20:38,20:38,20:38,24.43,7
STARLINK-4809,STARLINK,5,20:40,20:40,20:40,61.4,7
STARLINK-4809,STARLINK,6,20:42,20:42,20:42,31.26,7
STARLINK-4809,STARLINK,7,20:44,20:44,20:44,11.66,7
STARLINK-4810,STARLINK,1,19:08,19:08,19:08,7.55,5
STARLINK-4810,STARLINK,2,19:10,19:10,19:10,22.44,5
STARLINK-4810,STARLINK,3,19:12,19:12,19:12,67.27,5
STARLINK-4810,STARLINK,4,19:14,19:14,19:14,37.63,5
STARLINK-4810,STARLINK,5,19:16,19:16,19:16,13.63,5
STARLINK-5000,STARLINK,1,19:02,19:02,19:02,6.37,9
STARLINK-5000,STARLINK,2,19:04,19:04,19:04,12.25,9
STARLINK-5000,STARLINK,3,19:06,19:06,19:06,13.18,9
STARLINK-5000,STARLINK,4,19:08,19:08,19:08,8.02,9
STARLINK-5000,STARLINK,5,20:40,20:40,20:40,5.89,9
STARLINK-5000,STARLINK,6,20:42,20:42,20:42,16.76,9
STARLINK-5000,STARLINK,7,20:44,20:44,20:44,30.01,9
STARLINK-5000,STARLINK,8,20:46,20:46,20:46,23.46,9
STARLINK-5000,STARLINK,9,20:48,20:48,20:48,10.45,9
STARLINK-5001,STARLINK,1,20:46,20:46,20:46,9.12,5
STARLINK-5001,STARLINK,2,20:48,20:48,20:48,20.35,5
STARLINK-5001,STARLINK,3,20:50,20:50,20:50,26.41,5
STARLINK-5001,STARLINK,4,20:52,20:52,20:52,16.09,5
STARLINK-5001,STARLINK,5,20:54,20:54,20:54,5.94,5
STARLINK-5002,STARLINK,1,20:26,20:26,20:26,5.13,3
STARLINK-5002,STARLINK,2,20:28,20:28,20:28,8.7,3
STARLINK-5002,STARLINK,3,20:30,20:30,20:30,8.03,3
STARLINK-5003,STARLINK,1,21:32,21:32,21:32,16.42,4
STARLINK-5003,STARLINK,2,21:34,21:34,21:34,41.59,4
STARLINK-5003,STARLINK,3,21:36,21:36,21:36,42.52,4
STARLINK-5003,STARLINK,4,21:38,21:38,21:38,16.85,4
STARLINK-5004,STARLINK,1,20:38,20:38,20:38,9.83,3
STARLINK-5004,STARLINK,2,20:40,20:40,20:40,12.37,3
STARLINK-5004,STARLINK,3,20:42,20:42,20:42,8.87,3
STARLINK-5006,STARLINK,1,18:06,18:06,18:06,5.46,9
STARLINK-5006,STARLINK,2,18:08,18:08,18:08,13.44,9
STARLINK-5006,STARLINK,3,18:10,18:10,18:10,18.7,9
STARLINK-5006,STARLINK,4,18:12,18:12,18:12,14.31,9
STARLINK-5006,STARLINK,5,18:14,18:14,18:14,6.28,9
STARLINK-5006,STARLINK,6,19:46,19:46,19:46,11.83,9
STARLINK-5006,STARLINK,7,19:48,19:48,19:48,16.38,9
STARLINK-5006,STARLINK,8,19:50,19:50,19:50,12.89,9
STARLINK-5006,STARLINK,9,19:52,19:52,19:52,5.75,9
STARLINK-5009,STARLINK,1,20:44,20:44,20:44,7.5,5
STARLINK-5009,STARLINK,2,20:46,20:46,20:46,21.0,5
STARLINK-5009,STARLINK,3,20:48,20:48,20:48,44.1,5
STARLINK-5009,STARLINK,4,20:50,20:50,20:50,29.03,5
STARLINK-5009,STARLINK,5,20:52,20:52,20:52,11.64,5
STARLINK-5010,STARLINK,1,20:22,20:22,20:22,5.76,5
STARLINK-5010,STARLINK,2,20:24,20:24,20:24,15.43,5
STARLINK-5010,STARLINK,3,20:26,20:26,20:26,24.48,5
STARLINK-5010,STARLINK,4,20:28,20:28,20:28,18.92,5
STARLINK-5010,STARLINK,5,20:30,20:30,20:30,8.5,5
STARLINK-5011,STARLINK,1,21:42,21:42,21:42,10.17,5
STARLINK-5011,STARLINK,2,21:44,21:44,21:44,28.4,5
STARLINK-5011,STARLINK,3,21:46,21:46,21:46,84.79,5
STARLINK-5011,STARLINK,4,21:48,21:48,21:48,29.44,5
STARLINK-5011,STARLINK,5,21:50,21:50,21:50,10.61,5
STARLINK-5012,STARLINK,1,20:48,20:48,20:48,9.08,4
STARLINK-5012,STARLINK,2,20:50,20:50,20:50,15.57,4
STARLINK-5012,STARLINK,3,20:52,20:52,20:52,14.99,4
STARLINK-5012,STARLINK,4,20:54,20:54,20:54,8.13,4
STARLINK-5013,STARLINK,1,21:54,21:54,21:54,9.19,3
STARLINK-5013,STARLINK,2,21:56,21:56,21:56,11.53,3
STARLINK-5013,STARLINK,3,21:58,21:58,21:58,8.32,3
STARLINK-5014,STARLINK,1,20:30,20:30,20:30,8.82,4
STARLINK-5014,STARLINK,2,20:32,20:32,20:32,16.05,4
STARLINK-5014,STARLINK,3,20:34,20:34,20:34,16.4,4
STARLINK-5014,STARLINK,4,20:36,20:36,20:36,9.35,4
STARLINK-5017,STARLINK,1,21:14,21:14,21:14,6.14,5
STARLINK-5017,STARLINK,2,21:16,21:16,21:16,17.46,5
STARLINK-5017,STARLINK,3,21:18,21:18,21:18,32.54,5
STARLINK-5017,STARLINK,4,21:20,21:20,21:20,25.24,5
STARLINK-5017,STARLINK,5,21:22,21:22,21:22,11.08,5
STARLINK-5018,STARLINK,1,20:18,20:18,20:18,5.37,6
STARLINK-5018,STARLINK,2,20:20,20:20,20:20,5.5,6
STARLINK-5018,STARLINK,3,21:54,21:54,21:54,7.55,6
STARLINK-5018,STARLINK,4,21:56,21:56,21:56,22.28,6
STARLINK-5018,STARLINK,5,21:58,21:58,21:58,62.46,6
STARLINK-5018,STARLINK,6,22:00,22:00,22:00,36.29,6
STARLINK-5019,STARLINK,1,18:34,18:34,18:34,10.57,3
STARLINK-5019,STARLINK,2,18:36,18:36,18:36,13.56,3
STARLINK-5019,STARLINK,3,18:38,18:38,18:38,10.09,3
STARLINK-5020,STARLINK,1,21:02,21:02,21:02,8.25,3
STARLINK-5020,STARLINK,2,21:04,21:04,21:04,11.58,3
STARLINK-5020,STARLINK,3,21:06,21:06,21:06,9.57,3
STARLINK-5021,STARLINK,1,18:42,18:42,18:42,15.33,7
STARLINK-5021,STARLINK,2,18:44,18:44,18:44,33.71,7
STARLINK-5021,STARLINK,3,18:46,18:46,18:46,32.9,7
STARLINK-5021,STARLINK,4,18:48,18:48,18:48,14.78,7
STARLINK-5021,STARLINK,5,20:22,20:22,20:22,7.5,7
STARLINK-5021,STARLINK,6,20:24,20:24,20:24,10.04,7
STARLINK-5021,STARLINK,7,20:26,20:26,20:26,7.55,7
STARLINK-5023,STARLINK,1,20:42,20:42,20:42,6.39,4
STARLINK-5023,STARLINK,2,20:44,20:44,20:44,12.59,4
STARLINK-5023,STARLINK,3,20:46,20:46,20:46,13.89,4
STARLINK-5023,STARLINK,4,20:48,20:48,20:48,8.66,4
STARLINK-5025,STARLINK,1,21:10,21:10,21:10,6.36,5
STARLINK-5025,STARLINK,2,21:12,21:12,21:12,17.3,5
STARLINK-5025,STARLINK,3,21:14,21:14,21:14,29.66,5
STARLINK-5025,STARLINK,4,21:16,21:16,21:16,22.3,5
STARLINK-5025,STARLINK,5,21:18,21:18,21:18,9.79,5
STARLINK-5027,STARLINK,1,20:02,20:02,20:02,7.79,8
STARLINK-5027,STARLINK,2,20:04,20:04,20:04,8.96,8
STARLINK-5027,STARLINK,3,20:06,20:06,20:06,5.92,8
STARLINK-5027,STARLINK,4,21:40,21:40,21:40,9.16,8
STARLINK-5027,STARLINK,5,21:42,21:42,21:42,25.26,8
STARLINK-5027,STARLINK,6,21:44,21:44,21:44,73.89,8
STARLINK-5027,STARLINK,7,21:46,21:46,21:46,36.34,8
STARLINK-5027,STARLINK,8,21:48,21:48,21:48,13.64,8
STARLINK-5028,STARLINK,1,21:34,21:34,21:34,7.6,4
STARLINK-5028,STARLINK,2,21:36,21:36,21:36,15.9,4
STARLINK-5028,STARLINK,3,21:38,21:38,21:38,18.98,4
STARLINK-5028,STARLINK,4,21:40,21:40,21:40,12.16,4
STARLINK-5029,STARLINK,1,21:18,21:18,21:18,6.7,4
STARLINK-5029,STARLINK,2,21:20,21:20,21:20,11.81,4
STARLINK-5029,STARLINK,3,21:22,21:22,21:22,11.7,4
STARLINK-5029,STARLINK,4,21:24,21:24,21:24,6.49,4
STARLINK-5030,STARLINK,1,18:42,18:42,18:42,6.43,5
STARLINK-5030,STARLINK,2,18:44,18:44,18:44,19.57,5
STARLINK-5030,STARLINK,3,18:46,18:46,18:46,50.04,5
STARLINK-5030,STARLINK,4,18:48,18:48,18:48,42.07,5
STARLINK-5030,STARLINK,5,18:50,18:50,18:50,16.37,5
STARLINK-5031,STARLINK,1,21:24,21:24,21:24,9.37,4
STARLINK-5031,STARLINK,2,21:26,21:26,21:26,14.33,4
STARLINK-5031,STARLINK,3,21:28,21:28,21:28,12.36,4
STARLINK-5031,STARLINK,4,21:30,21:30,21:30,5.92,4
STARLINK-5034,STARLINK,1,21:28,21:28,21:28,7.67,4
STARLINK-5034,STARLINK,2,21:30,21:30,21:30,14.62,4
STARLINK-5034,STARLINK,3,21:32,21:32,21:32,15.75,4
STARLINK-5034,STARLINK,4,21:34,21:34,21:34,9.49,4
STARLINK-5035,STARLINK,1,21:02,21:02,21:02,5.06,3
STARLINK-5035,STARLINK,2,21:04,21:04,21:04,7.68,3
STARLINK-5035,STARLINK,3,21:06,21:06,21:06,6.29,3
STARLINK-5036,STARLINK,1,21:04,21:04,21:04,9.7,4
STARLINK-5036,STARLINK,2,21:06,21:06,21:06,20.45,4
STARLINK-5036,STARLINK,3,21:08,21:08,21:08,24.36,4
STARLINK-5036,STARLINK,4,21:10,21:10,21:10,14.32,4
STARLINK-5038,STARLINK,1,20:56,20:56,20:56,11.37,4
STARLINK-5038,STARLINK,2,20:58,20:58,20:58,22.12,4
STARLINK-5038,STARLINK,3,21:00,21:00,21:00,23.86,4
STARLINK-5038,STARLINK,4,21:02,21:02,21:02,13.44,4
STARLINK-5040,STARLINK,1,20:54,20:54,20:54,12.23,4
STARLINK-5040,STARLINK,2,20:56,20:56,20:56,18.75,4
STARLINK-5040,STARLINK,3,20:58,20:58,20:58,15.48,4
STARLINK-5040,STARLINK,4,21:00,21:00,21:00,7.28,4
STARLINK-5041,STARLINK,1,21:14,21:14,21:14,9.46,3
STARLINK-5041,STARLINK,2,21:16,21:16,21:16,10.53,3
STARLINK-5041,STARLINK,3,21:18,21:18,21:18,6.59,3
STARLINK-5043,STARLINK,1,21:08,21:08,21:08,7.12,3
STARLINK-5043,STARLINK,2,21:10,21:10,21:10,9.21,3
STARLINK-5043,STARLINK,3,21:12,21:12,21:12,6.68,3
STARLINK-5045,STARLINK,1,21:50,21:50,21:50,7.75,5
STARLINK-5045,STARLINK,2,21:52,21:52,21:52,19.7,5
STARLINK-5045,STARLINK,3,21:54,21:54,21:54,31.88,5
STARLINK-5045,STARLINK,4,21:56,21:56,21:56,21.27,5
STARLINK-5045,STARLINK,5,21:58,21:58,21:58,8.77,5
STARLINK-5048,STARLINK,1,21:26,21:26,21:26,12.37,5
STARLINK-5048,STARLINK,2,21:28,21:28,21:28,30.67,5
STARLINK-5048,STARLINK,3,21:30,21:30,21:30,43.96,5
STARLINK-5048,STARLINK,4,21:32,21:32,21:32,20.18,5
STARLINK-5048,STARLINK,5,21:34,21:34,21:34,7.02,5
STARLINK-5050,STARLINK,1,18:52,18:52,18:52,7.23,8
STARLINK-5050,STARLINK,2,18:54,18:54,18:54,10.14,8
STARLINK-5050,STARLINK,3,18:56,18:56,18:56,8.04,8
STARLINK-5050,STARLINK,4,20:30,20:30,20:30,12.29,8
STARLINK-5050,STARLINK,5,20:32,20:32,20:32,29.71,8
STARLINK-5050,STARLINK,6,20:34,20:34,20:34,40.12,8
STARLINK-5050,STARLINK,7,20:36,20:36,20:36,19.08,8
STARLINK-5050,STARLINK,8,20:38,20:38,20:38,6.57,8
STARLINK-5051,STARLINK,1,20:04,20:04,20:04,14.03,8
STARLINK-5051,STARLINK,2,20:06,20:06,20:06,33.42,8
STARLINK-5051,STARLINK,3,20:08,20:08,20:08,39.29,8
STARLINK-5051,STARLINK,4,20:10,20:10,20:10,17.5,8
STARLINK-5051,STARLINK,5,20:12,20:12,20:12,5.61,8
STARLINK-5051,STARLINK,6,21:44,21:44,21:44,5.95,8
STARLINK-5051,STARLINK,7,21:46,21:46,21:46,8.76,8
STARLINK-5051,STARLINK,8,21:48,21:48,21:48,7.09,8
STARLINK-5052,STARLINK,1,21:04,21:04,21:04,6.36,3
STARLINK-5052,STARLINK,2,21:06,21:06,21:06,8.09,3
STARLINK-5052,STARLINK,3,21:08,21:08,21:08,5.64,3
STARLINK-5053,STARLINK,1,20:58,20:58,20:58,6.75,5
STARLINK-5053,STARLINK,2,21:00,21:00,21:00,15.92,5
STARLINK-5053,STARLINK,3,21:02,21:02,21:02,21.83,5
STARLINK-5053,STARLINK,4,21:04,21:04,21:04,15.26,5
STARLINK-5053,STARLINK,5,21:06,21:06,21:06,6.18,5
STARLINK-5054,STARLINK,1,20:22,20:22,20:22,6.77,4
