# # 3I/ATLAS Optical Spectroscopy - Complete Pipeline Data with Uncertainties (2" FWHM Aperture)
# # Generated: 2025-08-08 19:12:25
# # Author: Rohan Rahatgaonkar, Thomas Puzia
# # Observation Date: 2025-07-03
# # Instrument: Goodman Spectrograph
# # Telescope: SOAR 4.1m
# #
# # DATA PROCESSING PIPELINE:
# # 1. Pre-flux calibration: Extracted spectra, wavelength calibrated
# # 2. Flux calibration: Sensitivity function from CD-32 9927 (Hamuy et al.)
# # 3. Solar analog method: HIP 90136 G2V star for solar normalization  
# # 4. SOLSPEC method: Meftah et al. 2018 solar reference spectrum
# # 5. Normalization: All spectra normalized to 1.0 at 6000Å
# # 6. Smoothing: Gaussian smoothing with 5Å FWHM
# # 7. Uncertainty propagation: CCD noise propagated through entire pipeline
# #
# # COLUMNS:
# # 0  Wavelength (Å)
# # 1  Pre-calibration reflectance (solar analog method)
# # 2  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, solar analog)
# # 3  Flux-calibrated solar analog spectrum (erg s⁻¹ cm⁻² Å⁻¹)
# # 4  Reflectance spectrum (solar analog method)
# # 5  Flux-calibrated comet spectrum (erg s⁻¹ cm⁻² Å⁻¹, SOLSPEC)
# # 6  SOLSPEC interpolated flux (erg s⁻¹ cm⁻² Å⁻¹)
# # 7  Reflectance spectrum (SOLSPEC method)
# # 8  Normalized reflectance (solar analog, norm @ 6000Å)
# # 9  Normalized reflectance (SOLSPEC, norm @ 6000Å)
# # 10 Smoothed normalized reflectance (solar analog, 5Å FWHM)
# # 11 Smoothed normalized reflectance (SOLSPEC, 5Å FWHM)
# # 12 Uncertainty - normalized reflectance (solar analog)
# # 13 Uncertainty - normalized reflectance (SOLSPEC)
# # 14 Uncertainty - smoothed reflectance (solar analog, 5Å FWHM)
# # 15 Uncertainty - smoothed reflectance (SOLSPEC, 5Å FWHM)
# #
# # Wavelength_Å  Pre_Refl_SA  Flux_Comet_SA  Flux_Solar_SA  Refl_SA  Flux_Comet_SOLSPEC  SOLSPEC_Flux  Refl_SOLSPEC  Norm_Refl_SA  Norm_Refl_SOLSPEC  Smooth_Refl_SA  Smooth_Refl_SOLSPEC  Unc_Norm_SA  Unc_Norm_SOLSPEC  Unc_Smooth_SA  Unc_Smooth_SOLSPEC
6302.30  6.939004e-03  6.551265e-16  9.441218e-14  6.939004e-03  6.551265e-16  1.627630e+02  4.025034e-18  1.031966e+00  1.003202e+00  1.031966e+00  1.003202e+00  6.289072e-02  6.003509e-02  6.289072e-02  6.003509e-02
6304.30  7.406604e-03  7.081988e-16  9.561721e-14  7.406604e-03  7.081988e-16  1.642101e+02  4.312760e-18  1.101507e+00  1.074915e+00  1.101507e+00  1.074915e+00  6.420379e-02  6.143108e-02  6.420379e-02  6.143108e-02
6306.29  7.171658e-03  6.988995e-16  9.745299e-14  7.171658e-03  6.988995e-16  1.671189e+02  4.182050e-18  1.066566e+00  1.042336e+00  1.066566e+00  1.042336e+00  6.253671e-02  5.995363e-02  6.253671e-02  5.995363e-02
6308.29  7.317781e-03  7.148201e-16  9.768262e-14  7.317781e-03  7.148201e-16  1.719365e+02  4.157466e-18  1.088297e+00  1.036209e+00  1.088297e+00  1.036209e+00  6.294966e-02  5.877397e-02  6.294966e-02  5.877397e-02
6310.29  7.178524e-03  6.940747e-16  9.668766e-14  7.178524e-03  6.940747e-16  1.718345e+02  4.039204e-18  1.067587e+00  1.006733e+00  1.067587e+00  1.006733e+00  6.268169e-02  5.799714e-02  6.268169e-02  5.799714e-02
6312.29  7.351235e-03  7.066167e-16  9.612216e-14  7.351235e-03  7.066167e-16  1.721034e+02  4.105768e-18  1.093273e+00  1.023324e+00  1.093273e+00  1.023324e+00  6.350688e-02  5.829265e-02  6.350688e-02  5.829265e-02
6314.28  7.458552e-03  7.096796e-16  9.514978e-14  7.458552e-03  7.096796e-16  1.673349e+02  4.241073e-18  1.109233e+00  1.057047e+00  1.109233e+00  1.057047e+00  6.423056e-02  6.001275e-02  6.423056e-02  6.001275e-02
6316.28  7.557857e-03  7.104969e-16  9.400772e-14  7.557857e-03  7.104969e-16  1.649513e+02  4.307314e-18  1.124001e+00  1.073557e+00  1.124001e+00  1.073557e+00  6.501890e-02  6.088042e-02  6.501890e-02  6.088042e-02
6318.28  7.636413e-03  7.160113e-16  9.376278e-14  7.636413e-03  7.160113e-16  1.586943e+02  4.511891e-18  1.135684e+00  1.124546e+00  1.135684e+00  1.124546e+00  6.540206e-02  6.347476e-02  6.540206e-02  6.347476e-02
6320.27  7.540024e-03  7.087653e-16  9.400040e-14  7.540024e-03  7.087653e-16  1.622846e+02  4.367423e-18  1.121349e+00  1.088539e+00  1.121349e+00  1.088539e+00  6.492768e-02  6.179101e-02  6.492768e-02  6.179101e-02
6322.27  7.385326e-03  7.085398e-16  9.593887e-14  7.385326e-03  7.085398e-16  1.621107e+02  4.370717e-18  1.098343e+00  1.089360e+00  1.098343e+00  1.089360e+00  6.358263e-02  6.183277e-02  6.358263e-02  6.183277e-02
6324.27  7.487771e-03  7.219281e-16  9.641428e-14  7.487771e-03  7.219281e-16  1.675942e+02  4.307597e-18  1.113578e+00  1.073628e+00  1.113578e+00  1.073628e+00  6.375983e-02  6.025496e-02  6.375983e-02  6.025496e-02
6326.27  7.351107e-03  7.149076e-16  9.725168e-14  7.351107e-03  7.149076e-16  1.679017e+02  4.257894e-18  1.093254e+00  1.061240e+00  1.093254e+00  1.061240e+00  6.287948e-02  5.985036e-02  6.287948e-02  5.985036e-02
6328.26  6.818890e-03  6.638599e-16  9.735600e-14  6.818890e-03  6.638599e-16  1.703706e+02  3.896564e-18  1.014103e+00  9.711817e-01  1.014103e+00  9.711817e-01  6.073656e-02  5.712474e-02  6.073656e-02  5.712474e-02
6330.26  6.894998e-03  6.665746e-16  9.667510e-14  6.894998e-03  6.665746e-16  1.697736e+02  3.926256e-18  1.025421e+00  9.785822e-01  1.025421e+00  9.785822e-01  6.124707e-02  5.739686e-02  6.124707e-02  5.739686e-02
6332.26  7.022054e-03  6.761718e-16  9.629260e-14  7.022054e-03  6.761718e-16  1.696510e+02  3.985663e-18  1.044317e+00  9.933889e-01  1.044317e+00  9.933889e-01  6.186625e-02  5.776902e-02  6.186625e-02  5.776902e-02
6334.25  7.266715e-03  6.970035e-16  9.591728e-14  7.266715e-03  6.970035e-16  1.683667e+02  4.139795e-18  1.080703e+00  1.031805e+00  1.080703e+00  1.031805e+00  6.293192e-02  5.894479e-02  6.293192e-02  5.894479e-02
6336.25  7.539801e-03  7.157917e-16  9.493508e-14  7.539801e-03  7.157917e-16  1.653114e+02  4.329960e-18  1.121316e+00  1.079202e+00  1.121316e+00  1.079202e+00  6.429395e-02  6.068165e-02  6.429395e-02  6.068165e-02
6338.25  7.153535e-03  6.775619e-16  9.471708e-14  7.153535e-03  6.775619e-16  1.634185e+02  4.146177e-18  1.063871e+00  1.033395e+00  1.063871e+00  1.033395e+00  6.287039e-02  5.995492e-02  6.287039e-02  5.995492e-02
6340.25  7.001765e-03  6.661803e-16  9.514462e-14  7.001765e-03  6.661803e-16  1.643688e+02  4.052960e-18  1.041300e+00  1.010162e+00  1.041300e+00  1.010162e+00  6.214754e-02  5.919503e-02  6.214754e-02  5.919503e-02
6342.24  7.489636e-03  7.132541e-16  9.523214e-14  7.489636e-03  7.132541e-16  1.668330e+02  4.275258e-18  1.113856e+00  1.065568e+00  1.113856e+00  1.065568e+00  6.404860e-02  6.005660e-02  6.404860e-02  6.005660e-02
6344.24  7.585153e-03  7.223776e-16  9.523574e-14  7.585153e-03  7.223776e-16  1.656355e+02  4.361248e-18  1.128061e+00  1.087000e+00  1.128061e+00  1.087000e+00  6.443384e-02  6.083200e-02  6.443384e-02  6.083200e-02
6346.24  8.119505e-03  7.770814e-16  9.570551e-14  8.119505e-03  7.770814e-16  1.646548e+02  4.719458e-18  1.207530e+00  1.176280e+00  1.207530e+00  1.176280e+00  6.629134e-02  6.316080e-02  6.629134e-02  6.316080e-02
6348.23  8.045378e-03  7.768547e-16  9.655914e-14  8.045378e-03  7.768547e-16  1.660840e+02  4.677481e-18  1.196505e+00  1.165818e+00  1.196505e+00  1.165818e+00  6.568094e-02  6.259810e-02  6.568094e-02  6.259810e-02
6350.23  7.377239e-03  7.171174e-16  9.720674e-14  7.377239e-03  7.171174e-16  1.690796e+02  4.241300e-18  1.097140e+00  1.057104e+00  1.097140e+00  1.057104e+00  6.285292e-02  5.935503e-02  6.285292e-02  5.935503e-02
6352.23  7.175802e-03  6.976281e-16  9.721952e-14  7.175802e-03  6.976281e-16  1.702148e+02  4.098517e-18  1.067182e+00  1.021517e+00  1.067182e+00  1.021517e+00  6.201878e-02  5.822607e-02  6.201878e-02  5.822607e-02
6354.23  7.075132e-03  6.841496e-16  9.669778e-14  7.075132e-03  6.841496e-16  1.678276e+02  4.076503e-18  1.052211e+00  1.016030e+00  1.052211e+00  1.016030e+00  6.176888e-02  5.852630e-02  6.176888e-02  5.852630e-02
6356.22  6.811536e-03  6.543987e-16  9.607212e-14  6.811536e-03  6.543987e-16  1.675077e+02  3.906679e-18  1.013009e+00  9.737029e-01  1.013009e+00  9.737029e-01  6.091954e-02  5.751113e-02  6.091954e-02  5.751113e-02
6358.22  6.845161e-03  6.538597e-16  9.552145e-14  6.845161e-03  6.538597e-16  1.645668e+02  3.973217e-18  1.018010e+00  9.902868e-01  1.018010e+00  9.902868e-01  6.121293e-02  5.848880e-02  6.121293e-02  5.848880e-02
6360.22  7.640440e-03  7.220219e-16  9.450004e-14  7.640440e-03  7.220219e-16  1.654828e+02  4.363124e-18  1.136283e+00  1.087468e+00  1.136283e+00  1.087468e+00  6.459615e-02  6.061461e-02  6.459615e-02  6.061461e-02
6362.21  8.309282e-03  7.835785e-16  9.430160e-14  8.309282e-03  7.835785e-16  1.627680e+02  4.814081e-18  1.235753e+00  1.199864e+00  1.235753e+00  1.199864e+00  6.718917e-02  6.384254e-02  6.718917e-02  6.384254e-02
6364.21  7.500528e-03  7.114914e-16  9.485885e-14  7.500528e-03  7.114914e-16  1.636755e+02  4.346965e-18  1.115475e+00  1.083440e+00  1.115475e+00  1.083440e+00  6.394465e-02  6.089587e-02  6.394465e-02  6.089587e-02
6366.21  7.373330e-03  7.114348e-16  9.648759e-14  7.373330e-03  7.114348e-16  1.643853e+02  4.327849e-18  1.096559e+00  1.078676e+00  1.096559e+00  1.078676e+00  6.291076e-02  6.065645e-02  6.291076e-02  6.065645e-02
6368.21  7.994752e-03  7.732988e-16  9.672580e-14  7.994752e-03  7.732988e-16  1.655031e+02  4.672414e-18  1.188976e+00  1.164555e+00  1.188976e+00  1.164555e+00  6.520895e-02  6.246719e-02  6.520895e-02  6.246719e-02
6370.20  7.998963e-03  7.728165e-16  9.661459e-14  7.998963e-03  7.728165e-16  1.663398e+02  4.646011e-18  1.189602e+00  1.157974e+00  1.189602e+00  1.157974e+00  6.524723e-02  6.211558e-02  6.524723e-02  6.211558e-02
6372.20  7.363354e-03  7.107352e-16  9.652330e-14  7.363354e-03  7.107352e-16  1.665790e+02  4.266656e-18  1.095075e+00  1.063424e+00  1.095075e+00  1.063424e+00  6.281933e-02  5.978211e-02  6.281933e-02  5.978211e-02
6374.20  7.206750e-03  6.969970e-16  9.671448e-14  7.206750e-03  6.969970e-16  1.680378e+02  4.147860e-18  1.071785e+00  1.033815e+00  1.071785e+00  1.033815e+00  6.209058e-02  5.872592e-02  6.209058e-02  5.872592e-02
6376.19  7.060792e-03  6.838916e-16  9.685763e-14  7.060792e-03  6.838916e-16  1.692680e+02  4.040290e-18  1.050078e+00  1.007004e+00  1.050078e+00  1.007004e+00  6.143144e-02  5.779532e-02  6.143144e-02  5.779532e-02
6378.19  7.128569e-03  6.911270e-16  9.695173e-14  7.128569e-03  6.911270e-16  1.692684e+02  4.083025e-18  1.060158e+00  1.017655e+00  1.060158e+00  1.017655e+00  6.162812e-02  5.802781e-02  6.162812e-02  5.802781e-02
6380.19  7.248624e-03  7.032008e-16  9.701163e-14  7.248624e-03  7.032008e-16  1.681597e+02  4.181743e-18  1.078012e+00  1.042260e+00  1.078012e+00  1.042260e+00  6.205153e-02  5.882575e-02  6.205153e-02  5.882575e-02
6382.18  7.405210e-03  7.194040e-16  9.714836e-14  7.405210e-03  7.194040e-16  1.684192e+02  4.271509e-18  1.101300e+00  1.064633e+00  1.101300e+00  1.064633e+00  6.258559e-02  5.929484e-02  6.258559e-02  5.929484e-02
6384.18  7.389007e-03  7.177236e-16  9.713398e-14  7.389007e-03  7.177236e-16  1.676452e+02  4.281205e-18  1.098890e+00  1.067050e+00  1.098890e+00  1.067050e+00  6.251241e-02  5.949380e-02  6.251241e-02  5.949380e-02
6386.18  7.414034e-03  7.201907e-16  9.713885e-14  7.414034e-03  7.201907e-16  1.684738e+02  4.274793e-18  1.102612e+00  1.065452e+00  1.102612e+00  1.065452e+00  6.259196e-02  5.927456e-02  6.259196e-02  5.927456e-02
6388.18  7.393996e-03  7.181994e-16  9.713277e-14  7.393996e-03  7.181994e-16  1.685997e+02  4.259791e-18  1.099632e+00  1.061713e+00  1.099632e+00  1.061713e+00  6.252457e-02  5.916145e-02  6.252457e-02  5.916145e-02
6390.17  7.406941e-03  7.192674e-16  9.710721e-14  7.406941e-03  7.192674e-16  1.701749e+02  4.226637e-18  1.101557e+00  1.053449e+00  1.101557e+00  1.053449e+00  6.260156e-02  5.865803e-02  6.260156e-02  5.865803e-02
6392.17  7.779090e-03  7.453939e-16  9.582019e-14  7.779090e-03  7.453939e-16  1.681076e+02  4.434029e-18  1.156903e+00  1.105140e+00  1.156903e+00  1.105140e+00  6.446435e-02  6.027954e-02  6.446435e-02  6.027954e-02
6394.17  7.560640e-03  7.201147e-16  9.524521e-14  7.560640e-03  7.201147e-16  1.642411e+02  4.384497e-18  1.124415e+00  1.092794e+00  1.124415e+00  1.092794e+00  6.380793e-02  6.074923e-02  6.380793e-02  6.074923e-02
6396.16  7.421534e-03  7.019305e-16  9.458024e-14  7.421534e-03  7.019305e-16  1.640979e+02  4.277511e-18  1.103728e+00  1.066129e+00  1.103728e+00  1.066129e+00  6.346698e-02  6.008872e-02  6.346698e-02  6.008872e-02
6398.16  7.424023e-03  7.006148e-16  9.437132e-14  7.424023e-03  7.006148e-16  1.662656e+02  4.213830e-18  1.104098e+00  1.050257e+00  1.104098e+00  1.050257e+00  6.348911e-02  5.920205e-02  6.348911e-02  5.920205e-02
6400.16  7.777666e-03  7.292409e-16  9.376089e-14  7.777666e-03  7.292409e-16  1.621565e+02  4.497144e-18  1.156691e+00  1.120871e+00  1.156691e+00  1.120871e+00  6.498511e-02  6.168880e-02  6.498511e-02  6.168880e-02
6402.16  7.103578e-03  6.648765e-16  9.359741e-14  7.103578e-03  6.648765e-16  1.628694e+02  4.082267e-18  1.056441e+00  1.017466e+00  1.056441e+00  1.017466e+00  6.240132e-02  5.899799e-02  6.240132e-02  5.899799e-02
6404.15  6.932966e-03  6.510359e-16  9.390438e-14  6.932966e-03  6.510359e-16  1.641159e+02  3.966928e-18  1.031068e+00  9.887193e-01  1.031068e+00  9.887193e-01  6.158801e-02  5.800352e-02  6.158801e-02  5.800352e-02
6406.15  7.138684e-03  6.703388e-16  9.390230e-14  7.138684e-03  6.703388e-16  1.701139e+02  3.940529e-18  1.061662e+00  9.821397e-01  1.061662e+00  9.821397e-01  6.236493e-02  5.663107e-02  6.236493e-02  5.663107e-02
6408.15  7.514467e-03  7.017051e-16  9.338055e-14  7.514467e-03  7.017051e-16  1.660627e+02  4.225542e-18  1.117548e+00  1.053177e+00  1.117548e+00  1.053177e+00  6.399806e-02  5.914478e-02  6.399806e-02  5.914478e-02
6410.14  7.531205e-03  6.995365e-16  9.288507e-14  7.531205e-03  6.995365e-16  1.642546e+02  4.258855e-18  1.120038e+00  1.061479e+00  1.120038e+00  1.061479e+00  6.425740e-02  5.971899e-02  6.425740e-02  5.971899e-02
6412.14  7.352089e-03  6.859939e-16  9.330598e-14  7.352089e-03  6.859939e-16  1.610658e+02  4.259091e-18  1.093400e+00  1.061538e+00  1.093400e+00  1.061538e+00  6.345794e-02  6.042971e-02  6.345794e-02  6.042971e-02
6414.14  7.397483e-03  6.872292e-16  9.290042e-14  7.397483e-03  6.872292e-16  1.633394e+02  4.207370e-18  1.100151e+00  1.048647e+00  1.100151e+00  1.048647e+00  6.383314e-02  5.966357e-02  6.383314e-02  5.966357e-02
6416.14  7.357718e-03  6.832100e-16  9.285624e-14  7.357718e-03  6.832100e-16  1.628083e+02  4.196409e-18  1.094237e+00  1.045915e+00  1.094237e+00  1.045915e+00  6.375825e-02  5.974530e-02  6.375825e-02  5.974530e-02
6418.13  7.370481e-03  6.818694e-16  9.251355e-14  7.370481e-03  6.818694e-16  1.647715e+02  4.138273e-18  1.096135e+00  1.031425e+00  1.096135e+00  1.031425e+00  6.393064e-02  5.897607e-02  6.393064e-02  5.897607e-02
6420.13  7.360839e-03  6.803098e-16  9.242286e-14  7.360839e-03  6.803098e-16  1.604288e+02  4.240571e-18  1.094701e+00  1.056922e+00  1.094701e+00  1.056922e+00  6.387921e-02  6.047933e-02  6.387921e-02  6.047933e-02
6422.13  7.983326e-03  7.373103e-16  9.235628e-14  7.983326e-03  7.373103e-16  1.609405e+02  4.581262e-18  1.187277e+00  1.141836e+00  1.187277e+00  1.141836e+00  6.623737e-02  6.236472e-02  6.623737e-02  6.236472e-02
6424.12  7.642344e-03  7.258522e-16  9.497770e-14  7.642344e-03  7.258522e-16  1.624917e+02  4.467012e-18  1.136566e+00  1.113361e+00  1.136566e+00  1.113361e+00  6.389909e-02  6.131343e-02  6.389909e-02  6.131343e-02
6426.12  7.046949e-03  6.711193e-16  9.523545e-14  7.046949e-03  6.711193e-16  1.675583e+02  4.005290e-18  1.048019e+00  9.982806e-01  1.048019e+00  9.982806e-01  6.148947e-02  5.747172e-02  6.148947e-02  5.747172e-02
6428.12  7.314607e-03  6.962528e-16  9.518663e-14  7.314607e-03  6.962528e-16  1.697626e+02  4.101332e-18  1.087825e+00  1.022218e+00  1.087825e+00  1.022218e+00  6.253408e-02  5.760948e-02  6.253408e-02  5.760948e-02
6430.12  7.330594e-03  6.907924e-16  9.423417e-14  7.330594e-03  6.907924e-16  1.661639e+02  4.157296e-18  1.090203e+00  1.036167e+00  1.090203e+00  1.036167e+00  6.293699e-02  5.864865e-02  6.293699e-02  5.864865e-02
6432.11  7.277904e-03  6.808277e-16  9.354721e-14  7.277904e-03  6.808277e-16  1.643175e+02  4.143367e-18  1.082367e+00  1.032695e+00  1.082367e+00  1.032695e+00  6.298110e-02  5.892829e-02  6.298110e-02  5.892829e-02
6434.11  7.282555e-03  6.802458e-16  9.340758e-14  7.282555e-03  6.802458e-16  1.635081e+02  4.160320e-18  1.083059e+00  1.036920e+00  1.083059e+00  1.036920e+00  6.303547e-02  5.917681e-02  6.303547e-02  5.917681e-02
6436.11  7.632951e-03  7.122070e-16  9.330690e-14  7.632951e-03  7.122070e-16  1.668308e+02  4.269037e-18  1.135169e+00  1.064017e+00  1.135169e+00  1.064017e+00  6.438505e-02  5.911313e-02  6.438505e-02  5.911313e-02
6438.10  8.054701e-03  7.449084e-16  9.248119e-14  8.054701e-03  7.449084e-16  1.640396e+02  4.541027e-18  1.197892e+00  1.131808e+00  1.197892e+00  1.131808e+00  6.628442e-02  6.127726e-02  6.628442e-02  6.127726e-02
6440.10  7.581536e-03  7.003967e-16  9.238189e-14  7.581536e-03  7.003967e-16  1.620770e+02  4.321381e-18  1.127523e+00  1.077063e+00  1.127523e+00  1.077063e+00  6.449238e-02  6.037193e-02  6.449238e-02  6.037193e-02
6442.10  7.621448e-03  7.140183e-16  9.368539e-14  7.621448e-03  7.140183e-16  1.616206e+02  4.417868e-18  1.133459e+00  1.101112e+00  1.133459e+00  1.101112e+00  6.412802e-02  6.103923e-02  6.412802e-02  6.103923e-02
6444.10  7.573087e-03  7.155184e-16  9.448174e-14  7.573087e-03  7.155184e-16  1.661513e+02  4.306428e-18  1.126266e+00  1.073336e+00  1.126266e+00  1.073336e+00  6.365392e-02  5.944303e-02  6.365392e-02  5.944303e-02
6446.09  7.510088e-03  7.103645e-16  9.458803e-14  7.510088e-03  7.103645e-16  1.688043e+02  4.208213e-18  1.116897e+00  1.048857e+00  1.116897e+00  1.048857e+00  6.336249e-02  5.832898e-02  6.336249e-02  5.832898e-02
6448.09  7.989956e-03  7.478143e-16  9.359430e-14  7.989956e-03  7.478143e-16  1.684621e+02  4.439064e-18  1.188263e+00  1.106395e+00  1.188263e+00  1.106395e+00  6.554035e-02  5.976007e-02  6.554035e-02  5.976007e-02
6450.09  7.604002e-03  7.063007e-16  9.288538e-14  7.604002e-03  7.063007e-16  1.641662e+02  4.302352e-18  1.130864e+00  1.072321e+00  1.130864e+00  1.072321e+00  6.436445e-02  5.983990e-02  6.436445e-02  5.983990e-02
6452.08  7.587971e-03  7.044888e-16  9.284283e-14  7.587971e-03  7.044888e-16  1.640737e+02  4.293733e-18  1.128480e+00  1.070172e+00  1.128480e+00  1.070172e+00  6.434546e-02  5.982402e-02  6.434546e-02  5.982402e-02
6454.08  7.579539e-03  7.036874e-16  9.284039e-14  7.579539e-03  7.036874e-16  1.636316e+02  4.300438e-18  1.127226e+00  1.071844e+00  1.127226e+00  1.071844e+00  6.432072e-02  5.995886e-02  6.432072e-02  5.995886e-02
6456.08  7.430905e-03  6.876014e-16  9.253266e-14  7.430905e-03  6.876014e-16  1.642187e+02  4.187108e-18  1.105121e+00  1.043597e+00  1.105121e+00  1.043597e+00  6.387898e-02  5.915761e-02  6.387898e-02  5.915761e-02
6458.07  7.435354e-03  6.874661e-16  9.245911e-14  7.435354e-03  6.874661e-16  1.637675e+02  4.197819e-18  1.105783e+00  1.046267e+00  1.105783e+00  1.046267e+00  6.396010e-02  5.933058e-02  6.396010e-02  5.933058e-02
6460.07  7.472361e-03  6.874724e-16  9.200203e-14  7.472361e-03  6.874724e-16  1.651793e+02  4.161977e-18  1.111286e+00  1.037334e+00  1.111286e+00  1.037334e+00  6.429891e-02  5.883302e-02  6.429891e-02  5.883302e-02
6462.07  7.612635e-03  7.001625e-16  9.197373e-14  7.612635e-03  7.001625e-16  1.626975e+02  4.303461e-18  1.132148e+00  1.072597e+00  1.132148e+00  1.072597e+00  6.486655e-02  6.021007e-02  6.486655e-02  6.021007e-02
6464.07  7.882082e-03  7.249307e-16  9.197199e-14  7.882082e-03  7.249307e-16  1.590256e+02  4.558578e-18  1.172220e+00  1.136183e+00  1.172220e+00  1.136183e+00  6.590256e-02  6.253164e-02  6.590256e-02  6.253164e-02
6466.06  8.042125e-03  7.495735e-16  9.320590e-14  8.042125e-03  7.495735e-16  1.577393e+02  4.751977e-18  1.196022e+00  1.184385e+00  1.196022e+00  1.184385e+00  6.601903e-02  6.395097e-02  6.601903e-02  6.395097e-02
6468.06  8.179715e-03  7.698864e-16  9.412142e-14  8.179715e-03  7.698864e-16  1.640779e+02  4.692200e-18  1.216484e+00  1.169487e+00  1.216484e+00  1.169487e+00  6.615053e-02  6.217123e-02  6.615053e-02  6.217123e-02
6470.06  7.925787e-03  7.460018e-16  9.412337e-14  7.925787e-03  7.460018e-16  1.642513e+02  4.541832e-18  1.178720e+00  1.132009e+00  1.178720e+00  1.132009e+00  6.514330e-02  6.121872e-02  6.514330e-02  6.121872e-02
6472.05  7.926825e-03  7.456610e-16  9.406805e-14  7.926825e-03  7.456610e-16  1.625021e+02  4.588624e-18  1.178874e+00  1.143671e+00  1.178874e+00  1.143671e+00  6.511391e-02  6.182955e-02  6.511391e-02  6.182955e-02
6474.05  7.827672e-03  7.361580e-16  9.404559e-14  7.827672e-03  7.361580e-16  1.632854e+02  4.508414e-18  1.164128e+00  1.123680e+00  1.164128e+00  1.123680e+00  6.473719e-02  6.118216e-02  6.473719e-02  6.118216e-02
6476.05  7.924011e-03  7.468636e-16  9.425322e-14  7.924011e-03  7.468636e-16  1.631613e+02  4.577457e-18  1.178456e+00  1.140888e+00  1.178456e+00  1.140888e+00  6.502314e-02  6.161204e-02  6.502314e-02  6.161204e-02
6478.05  7.506769e-03  7.075177e-16  9.425063e-14  7.506769e-03  7.075177e-16  1.646516e+02  4.297061e-18  1.116404e+00  1.071002e+00  1.116404e+00  1.071002e+00  6.344125e-02  5.963773e-02  6.344125e-02  5.963773e-02
6480.04  7.320057e-03  6.872068e-16  9.387998e-14  7.320057e-03  6.872068e-16  1.654061e+02  4.154665e-18  1.088636e+00  1.035511e+00  1.088636e+00  1.035511e+00  6.285321e-02  5.862167e-02  6.285321e-02  5.862167e-02
6482.04  7.450261e-03  6.877313e-16  9.230969e-14  7.450261e-03  6.877313e-16  1.631811e+02  4.214529e-18  1.108000e+00  1.050432e+00  1.108000e+00  1.050432e+00  6.390708e-02  5.941427e-02  6.390708e-02  5.941427e-02
6484.04  7.830487e-03  7.214900e-16  9.213859e-14  7.830487e-03  7.214900e-16  1.618011e+02  4.459117e-18  1.164547e+00  1.111393e+00  1.164547e+00  1.111393e+00  6.532965e-02  6.110633e-02  6.532965e-02  6.110633e-02
6486.03  7.772159e-03  7.208156e-16  9.274329e-14  7.772159e-03  7.208156e-16  1.628669e+02  4.425797e-18  1.155872e+00  1.103088e+00  1.155872e+00  1.103088e+00  6.478086e-02  6.061869e-02  6.478086e-02  6.061869e-02
6488.03  7.821625e-03  7.259826e-16  9.281736e-14  7.821625e-03  7.259826e-16  1.669300e+02  4.349024e-18  1.163229e+00  1.083953e+00  1.163229e+00  1.083953e+00  6.492269e-02  5.929910e-02  6.492269e-02  5.929910e-02
6490.03  7.405980e-03  6.866287e-16  9.271275e-14  7.405980e-03  6.866287e-16  1.676056e+02  4.096694e-18  1.101414e+00  1.021062e+00  1.101414e+00  1.021062e+00  6.339212e-02  5.764736e-02  6.339212e-02  5.764736e-02
6492.03  7.763647e-03  7.027482e-16  9.051779e-14  7.763647e-03  7.027482e-16  1.659248e+02  4.235342e-18  1.154606e+00  1.055619e+00  1.154606e+00  1.055619e+00  6.566395e-02  5.881882e-02  6.566395e-02  5.881882e-02
6494.02  7.676958e-03  6.732694e-16  8.770002e-14  7.676958e-03  6.732694e-16  1.573074e+02  4.279959e-18  1.141714e+00  1.066739e+00  1.141714e+00  1.066739e+00  6.651000e-02  6.091126e-02  6.651000e-02  6.091126e-02
6496.02  7.732891e-03  6.765408e-16  8.748873e-14  7.732891e-03  6.765408e-16  1.487038e+02  4.549587e-18  1.150032e+00  1.133942e+00  1.150032e+00  1.133942e+00  6.679897e-02  6.454598e-02  6.679897e-02  6.454598e-02
6498.02  7.629056e-03  6.725202e-16  8.815248e-14  7.629056e-03  6.725202e-16  1.477696e+02  4.551140e-18  1.134590e+00  1.134329e+00  1.134590e+00  1.134329e+00  6.609232e-02  6.476380e-02  6.609232e-02  6.476380e-02
6500.01  7.411717e-03  6.698782e-16  9.038097e-14  7.411717e-03  6.698782e-16  1.524079e+02  4.395299e-18  1.102268e+00  1.095487e+00  1.102268e+00  1.095487e+00  6.428981e-02  6.263925e-02  6.428981e-02  6.263925e-02
6502.01  7.488625e-03  6.833616e-16  9.125328e-14  7.488625e-03  6.833616e-16  1.587915e+02  4.303516e-18  1.113705e+00  1.072611e+00  1.113705e+00  1.072611e+00  6.415849e-02  6.056421e-02  6.415849e-02  6.056421e-02
6504.01  7.523039e-03  6.907356e-16  9.181604e-14  7.523039e-03  6.907356e-16  1.587329e+02  4.351560e-18  1.118823e+00  1.084585e+00  1.118823e+00  1.084585e+00  6.400260e-02  6.081514e-02  6.400260e-02  6.081514e-02
