target,const,baseline_passes,highcov_passes,delta_passes,baseline_peak_el,highcov_peak_el,delta_peak_el,baseline_samples,highcov_samples,delta_samples,new_in_highcov
STARLINK-36763,STARLINK,0,3,3,0.0,11.08,11.08,0,3,3,1
STARLINK-36150,STARLINK,0,3,3,0.0,11.07,11.07,0,3,3,1
STARLINK-3887,STARLINK,0,3,3,0.0,11.07,11.07,0,3,3,1
STARLINK-4699,STARLINK,0,3,3,0.0,11.07,11.07,0,3,3,1
STARLINK-33629,STARLINK,0,3,3,0.0,11.06,11.06,0,3,3,1
STARLINK-36535,STARLINK,0,3,3,0.0,11.05,11.05,0,3,3,1
STARLINK-33830,STARLINK,0,3,3,0.0,11.02,11.02,0,3,3,1
STARLINK-36449,STARLINK,0,3,3,0.0,11.02,11.02,0,3,3,1
STARLINK-32391,STARLINK,0,3,3,0.0,11.01,11.01,0,3,3,1
STARLINK-5472,STARLINK,0,3,3,0.0,11.01,11.01,0,3,3,1
STARLINK-30962,STARLINK,0,3,3,0.0,10.97,10.97,0,3,3,1
STARLINK-31867,STARLINK,0,3,3,0.0,10.97,10.97,0,3,3,1
STARLINK-33718,STARLINK,0,3,3,0.0,10.96,10.96,0,3,3,1
STARLINK-34462,STARLINK,0,3,3,0.0,10.96,10.96,0,3,3,1
STARLINK-36484,STARLINK,0,3,3,0.0,10.94,10.94,0,3,3,1
STARLINK-32201,STARLINK,0,3,3,0.0,10.93,10.93,0,3,3,1
STARLINK-5829,STARLINK,0,3,3,0.0,10.92,10.92,0,3,3,1
STARLINK-11369 [DTC],STARLINK,0,3,3,0.0,10.88,10.88,0,3,3,1
STARLINK-34298,STARLINK,0,3,3,0.0,10.86,10.86,0,3,3,1
STARLINK-1752,STARLINK,0,3,3,0.0,10.83,10.83,0,3,3,1
STARLINK-3276,STARLINK,0,3,3,0.0,10.81,10.81,0,3,3,1
STARLINK-36552,STARLINK,0,3,3,0.0,10.81,10.81,0,3,3,1
STARLINK-35370,STARLINK,0,3,3,0.0,10.79,10.79,0,3,3,1
STARLINK-33691,STARLINK,0,3,3,0.0,10.78,10.78,0,3,3,1
STARLINK-31665,STARLINK,0,3,3,0.0,10.75,10.75,0,3,3,1
STARLINK-11615 [DTC],STARLINK,0,3,3,0.0,10.73,10.73,0,3,3,1
STARLINK-35152,STARLINK,0,3,3,0.0,10.73,10.73,0,3,3,1
STARLINK-34478,STARLINK,0,3,3,0.0,10.72,10.72,0,3,3,1
STARLINK-11642 [DTC],STARLINK,0,3,3,0.0,10.71,10.71,0,3,3,1
STARLINK-32038,STARLINK,0,3,3,0.0,10.68,10.68,0,3,3,1
STARLINK-11503 [DTC],STARLINK,0,3,3,0.0,10.67,10.67,0,3,3,1
STARLINK-3277,STARLINK,0,3,3,0.0,10.67,10.67,0,3,3,1
STARLINK-1560,STARLINK,0,3,3,0.0,10.62,10.62,0,3,3,1
STARLINK-31904,STARLINK,0,3,3,0.0,10.62,10.62,0,3,3,1
STARLINK-31991,STARLINK,0,3,3,0.0,10.62,10.62,0,3,3,1
STARLINK-4576,STARLINK,0,3,3,0.0,10.6,10.6,0,3,3,1
STARLINK-5200,STARLINK,0,3,3,0.0,10.6,10.6,0,3,3,1
STARLINK-1764,STARLINK,0,3,3,0.0,10.58,10.58,0,3,3,1
STARLINK-31928,STARLINK,0,3,3,0.0,10.58,10.58,0,3,3,1
STARLINK-33914,STARLINK,0,3,3,0.0,10.58,10.58,0,3,3,1
STARLINK-32501,STARLINK,0,3,3,0.0,10.55,10.55,0,3,3,1
STARLINK-2411,STARLINK,0,3,3,0.0,10.54,10.54,0,3,3,1
STARLINK-36496,STARLINK,0,3,3,0.0,10.53,10.53,0,3,3,1
STARLINK-3930,STARLINK,0,3,3,0.0,10.53,10.53,0,3,3,1
STARLINK-5041,STARLINK,0,3,3,0.0,10.53,10.53,0,3,3,1
STARLINK-4689,STARLINK,0,3,3,0.0,10.52,10.52,0,3,3,1
STARLINK-30039,STARLINK,0,3,3,0.0,10.49,10.49,0,3,3,1
STARLINK-35989,STARLINK,0,3,3,0.0,10.48,10.48,0,3,3,1
STARLINK-30977,STARLINK,0,3,3,0.0,10.44,10.44,0,3,3,1
STARLINK-32871,STARLINK,0,3,3,0.0,10.44,10.44,0,3,3,1
STARLINK-31238,STARLINK,0,3,3,0.0,10.42,10.42,0,3,3,1
STARLINK-32234,STARLINK,0,3,3,0.0,10.4,10.4,0,3,3,1
STARLINK-30908,STARLINK,0,3,3,0.0,10.39,10.39,0,3,3,1
STARLINK-36442,STARLINK,0,3,3,0.0,10.39,10.39,0,3,3,1
STARLINK-32020,STARLINK,0,3,3,0.0,10.36,10.36,0,3,3,1
STARLINK-31218,STARLINK,0,3,3,0.0,10.35,10.35,0,3,3,1
STARLINK-5778,STARLINK,0,3,3,0.0,10.33,10.33,0,3,3,1
STARLINK-31056,STARLINK,0,3,3,0.0,10.3,10.3,0,3,3,1
STARLINK-31501,STARLINK,0,3,3,0.0,10.3,10.3,0,3,3,1
STARLINK-3197,STARLINK,0,3,3,0.0,10.3,10.3,0,3,3,1
STARLINK-1331,STARLINK,0,3,3,0.0,10.28,10.28,0,3,3,1
STARLINK-30496,STARLINK,0,3,3,0.0,10.27,10.27,0,3,3,1
STARLINK-4313,STARLINK,0,3,3,0.0,10.27,10.27,0,3,3,1
STARLINK-36814,STARLINK,0,3,3,0.0,10.24,10.24,0,3,3,1
STARLINK-1973,STARLINK,0,3,3,0.0,10.22,10.22,0,3,3,1
STARLINK-33626,STARLINK,0,3,3,0.0,10.22,10.22,0,3,3,1
STARLINK-2399,STARLINK,0,3,3,0.0,10.19,10.19,0,3,3,1
STARLINK-35269,STARLINK,0,3,3,0.0,10.18,10.18,0,3,3,1
STARLINK-6379,STARLINK,0,3,3,0.0,10.18,10.18,0,3,3,1
STARLINK-33881,STARLINK,0,3,3,0.0,10.15,10.15,0,3,3,1
STARLINK-32776,STARLINK,0,3,3,0.0,10.13,10.13,0,3,3,1
STARLINK-31303,STARLINK,0,3,3,0.0,10.12,10.12,0,3,3,1
STARLINK-11496 [DTC],STARLINK,0,3,3,0.0,10.11,10.11,0,3,3,1
STARLINK-3863,STARLINK,0,3,3,0.0,10.11,10.11,0,3,3,1
STARLINK-4333,STARLINK,0,3,3,0.0,10.1,10.1,0,3,3,1
STARLINK-35558,STARLINK,0,3,3,0.0,10.06,10.06,0,3,3,1
STARLINK-6352,STARLINK,0,3,3,0.0,10.04,10.04,0,3,3,1
STARLINK-35180,STARLINK,0,3,3,0.0,10.03,10.03,0,3,3,1
STARLINK-6035,STARLINK,0,3,3,0.0,10.03,10.03,0,3,3,1
STARLINK-1585,STARLINK,0,3,3,0.0,10.0,10.0,0,3,3,1
STARLINK-36045,STARLINK,0,3,3,0.0,9.95,9.95,0,3,3,1
STARLINK-5360,STARLINK,0,3,3,0.0,9.94,9.94,0,3,3,1
STARLINK-32571,STARLINK,0,3,3,0.0,9.92,9.92,0,3,3,1
STARLINK-5677,STARLINK,0,3,3,0.0,9.92,9.92,0,3,3,1
STARLINK-31748,STARLINK,0,3,3,0.0,9.9,9.9,0,3,3,1
STARLINK-4535,STARLINK,0,3,3,0.0,9.89,9.89,0,3,3,1
STARLINK-3610,STARLINK,0,3,3,0.0,9.88,9.88,0,3,3,1
STARLINK-11138 [DTC],STARLINK,0,3,3,0.0,9.84,9.84,0,3,3,1
STARLINK-30954,STARLINK,0,3,3,0.0,9.84,9.84,0,3,3,1
STARLINK-31452,STARLINK,0,3,3,0.0,9.84,9.84,0,3,3,1
STARLINK-32866,STARLINK,0,3,3,0.0,9.83,9.83,0,3,3,1
STARLINK-32113,STARLINK,0,3,3,0.0,9.82,9.82,0,3,3,1
STARLINK-32027,STARLINK,0,3,3,0.0,9.81,9.81,0,3,3,1
STARLINK-3085,STARLINK,0,3,3,0.0,9.77,9.77,0,3,3,1
STARLINK-34375,STARLINK,0,3,3,0.0,9.77,9.77,0,3,3,1
STARLINK-35884,STARLINK,0,3,3,0.0,9.75,9.75,0,3,3,1
STARLINK-5362,STARLINK,0,3,3,0.0,9.75,9.75,0,3,3,1
STARLINK-31736,STARLINK,0,3,3,0.0,9.73,9.73,0,3,3,1
STARLINK-3961,STARLINK,0,3,3,0.0,9.72,9.72,0,3,3,1
STARLINK-5793,STARLINK,0,3,3,0.0,9.7,9.7,0,3,3,1
STARLINK-30088,STARLINK,0,3,3,0.0,9.69,9.69,0,3,3,1
STARLINK-31626,STARLINK,0,3,3,0.0,9.68,9.68,0,3,3,1
STARLINK-33769,STARLINK,0,3,3,0.0,9.67,9.67,0,3,3,1
STARLINK-5082,STARLINK,0,3,3,0.0,9.67,9.67,0,3,3,1
STARLINK-1647,STARLINK,0,3,3,0.0,9.64,9.64,0,3,3,1
STARLINK-33755,STARLINK,0,3,3,0.0,9.64,9.64,0,3,3,1
STARLINK-34288,STARLINK,0,3,3,0.0,9.64,9.64,0,3,3,1
STARLINK-32483,STARLINK,0,3,3,0.0,9.6,9.6,0,3,3,1
STARLINK-32638,STARLINK,0,3,3,0.0,9.57,9.57,0,3,3,1
STARLINK-3306,STARLINK,0,3,3,0.0,9.56,9.56,0,3,3,1
STARLINK-31900,STARLINK,0,3,3,0.0,9.55,9.55,0,3,3,1
STARLINK-36482,STARLINK,0,3,3,0.0,9.55,9.55,0,3,3,1
STARLINK-5471,STARLINK,0,3,3,0.0,9.55,9.55,0,3,3,1
STARLINK-30284,STARLINK,0,3,3,0.0,9.54,9.54,0,3,3,1
STARLINK-33539,STARLINK,0,3,3,0.0,9.51,9.51,0,3,3,1
STARLINK-35038,STARLINK,0,3,3,0.0,9.48,9.48,0,3,3,1
STARLINK-30780,STARLINK,0,3,3,0.0,9.45,9.45,0,3,3,1
STARLINK-31860,STARLINK,0,3,3,0.0,9.43,9.43,0,3,3,1
STARLINK-3948,STARLINK,0,3,3,0.0,9.41,9.41,0,3,3,1
STARLINK-5344,STARLINK,0,3,3,0.0,9.38,9.38,0,3,3,1
STARLINK-31877,STARLINK,0,3,3,0.0,9.37,9.37,0,3,3,1
STARLINK-5549,STARLINK,0,3,3,0.0,9.36,9.36,0,3,3,1
STARLINK-3193,STARLINK,0,3,3,0.0,9.35,9.35,0,3,3,1
STARLINK-2387,STARLINK,0,3,3,0.0,9.33,9.33,0,3,3,1
STARLINK-32861,STARLINK,0,3,3,0.0,9.31,9.31,0,3,3,1
STARLINK-33844,STARLINK,0,3,3,0.0,9.28,9.28,0,3,3,1
STARLINK-34633,STARLINK,0,3,3,0.0,9.28,9.28,0,3,3,1
STARLINK-5679,STARLINK,0,3,3,0.0,9.28,9.28,0,3,3,1
STARLINK-5573,STARLINK,0,3,3,0.0,9.26,9.26,0,3,3,1
STARLINK-30165,STARLINK,0,3,3,0.0,9.25,9.25,0,3,3,1
STARLINK-3257,STARLINK,0,3,3,0.0,9.25,9.25,0,3,3,1
STARLINK-5043,STARLINK,0,3,3,0.0,9.21,9.21,0,3,3,1
STARLINK-35052,STARLINK,0,3,3,0.0,9.2,9.2,0,3,3,1
STARLINK-6221,STARLINK,0,3,3,0.0,9.2,9.2,0,3,3,1
STARLINK-1635,STARLINK,0,3,3,0.0,9.19,9.19,0,3,3,1
STARLINK-34675,STARLINK,0,3,3,0.0,9.19,9.19,0,3,3,1
STARLINK-3943,STARLINK,0,3,3,0.0,9.19,9.19,0,3,3,1
STARLINK-35587,STARLINK,0,3,3,0.0,9.17,9.17,0,3,3,1
STARLINK-31610,STARLINK,0,3,3,0.0,9.12,9.12,0,3,3,1
STARLINK-33719,STARLINK,0,3,3,0.0,9.1,9.1,0,3,3,1
STARLINK-5534,STARLINK,0,3,3,0.0,9.06,9.06,0,3,3,1
STARLINK-32152,STARLINK,0,3,3,0.0,9.05,9.05,0,3,3,1
STARLINK-5141,STARLINK,0,3,3,0.0,9.05,9.05,0,3,3,1
STARLINK-31971,STARLINK,0,3,3,0.0,8.97,8.97,0,3,3,1
STARLINK-4686,STARLINK,0,3,3,0.0,8.97,8.97,0,3,3,1
STARLINK-2097,STARLINK,0,3,3,0.0,8.96,8.96,0,3,3,1
STARLINK-31905,STARLINK,0,3,3,0.0,8.93,8.93,0,3,3,1
STARLINK-31914,STARLINK,0,3,3,0.0,8.92,8.92,0,3,3,1
STARLINK-35680,STARLINK,0,3,3,0.0,8.92,8.92,0,3,3,1
STARLINK-36054,STARLINK,0,3,3,0.0,8.92,8.92,0,3,3,1
STARLINK-5782,STARLINK,0,3,3,0.0,8.9,8.9,0,3,3,1
STARLINK-3286,STARLINK,0,3,3,0.0,8.89,8.89,0,3,3,1
STARLINK-5600,STARLINK,0,3,3,0.0,8.89,8.89,0,3,3,1
STARLINK-5630,STARLINK,0,3,3,0.0,8.89,8.89,0,3,3,1
STARLINK-5383,STARLINK,0,3,3,0.0,8.88,8.88,0,3,3,1
STARLINK-32156,STARLINK,0,3,3,0.0,8.87,8.87,0,3,3,1
STARLINK-33884,STARLINK,0,3,3,0.0,8.87,8.87,0,3,3,1
STARLINK-34832,STARLINK,0,3,3,0.0,8.85,8.85,0,3,3,1
STARLINK-11381 [DTC],STARLINK,0,3,3,0.0,8.84,8.84,0,3,3,1
STARLINK-30195,STARLINK,0,3,3,0.0,8.83,8.83,0,3,3,1
STARLINK-30781,STARLINK,0,3,3,0.0,8.81,8.81,0,3,3,1
STARLINK-5980,STARLINK,0,3,3,0.0,8.79,8.79,0,3,3,1
STARLINK-32920,STARLINK,0,3,3,0.0,8.78,8.78,0,3,3,1
STARLINK-4310,STARLINK,0,3,3,0.0,8.77,8.77,0,3,3,1
STARLINK-32893,STARLINK,0,3,3,0.0,8.76,8.76,0,3,3,1
STARLINK-5786,STARLINK,0,3,3,0.0,8.76,8.76,0,3,3,1
STARLINK-6377,STARLINK,0,3,3,0.0,8.76,8.76,0,3,3,1
STARLINK-1404,STARLINK,0,3,3,0.0,8.74,8.74,0,3,3,1
STARLINK-35130,STARLINK,0,3,3,0.0,8.71,8.71,0,3,3,1
STARLINK-4691,STARLINK,0,3,3,0.0,8.71,8.71,0,3,3,1
STARLINK-35274,STARLINK,0,3,3,0.0,8.7,8.7,0,3,3,1
STARLINK-5002,STARLINK,0,3,3,0.0,8.7,8.7,0,3,3,1
STARLINK-35171,STARLINK,0,3,3,0.0,8.68,8.68,0,3,3,1
STARLINK-3604,STARLINK,0,3,3,0.0,8.65,8.65,0,3,3,1
STARLINK-3525,STARLINK,0,3,3,0.0,8.62,8.62,0,3,3,1
STARLINK-31715,STARLINK,0,3,3,0.0,8.61,8.61,0,3,3,1
STARLINK-1556,STARLINK,0,3,3,0.0,8.59,8.59,0,3,3,1
STARLINK-4297,STARLINK,0,3,3,0.0,8.59,8.59,0,3,3,1
STARLINK-34467,STARLINK,0,3,3,0.0,8.58,8.58,0,3,3,1
STARLINK-31886,STARLINK,0,3,3,0.0,8.57,8.57,0,3,3,1
STARLINK-36506,STARLINK,0,3,3,0.0,8.55,8.55,0,3,3,1
STARLINK-4534,STARLINK,0,3,3,0.0,8.55,8.55,0,3,3,1
STARLINK-3836,STARLINK,0,3,3,0.0,8.52,8.52,0,3,3,1
STARLINK-5198,STARLINK,0,3,3,0.0,8.52,8.52,0,3,3,1
STARLINK-36137,STARLINK,0,3,3,0.0,8.5,8.5,0,3,3,1
STARLINK-31671,STARLINK,0,3,3,0.0,8.48,8.48,0,3,3,1
STARLINK-34268,STARLINK,0,3,3,0.0,8.46,8.46,0,3,3,1
STARLINK-36099,STARLINK,0,3,3,0.0,8.45,8.45,0,3,3,1
STARLINK-6297,STARLINK,0,3,3,0.0,8.38,8.38,0,3,3,1
STARLINK-3991,STARLINK,0,3,3,0.0,8.37,8.37,0,3,3,1
STARLINK-11579 [DTC],STARLINK,0,3,3,0.0,8.36,8.36,0,3,3,1
STARLINK-3885,STARLINK,0,3,3,0.0,8.33,8.33,0,3,3,1
STARLINK-34306,STARLINK,0,3,3,0.0,8.32,8.32,0,3,3,1
STARLINK-3978,STARLINK,0,3,3,0.0,8.32,8.32,0,3,3,1
STARLINK-4258,STARLINK,0,3,3,0.0,8.3,8.3,0,3,3,1
STARLINK-32692,STARLINK,0,3,3,0.0,8.27,8.27,0,3,3,1
STARLINK-36443,STARLINK,0,3,3,0.0,8.27,8.27,0,3,3,1
STARLINK-33831,STARLINK,0,3,3,0.0,8.26,8.26,0,3,3,1
STARLINK-30799,STARLINK,0,3,3,0.0,8.25,8.25,0,3,3,1
STARLINK-31885,STARLINK,0,3,3,0.0,8.2,8.2,0,3,3,1
STARLINK-34621,STARLINK,0,3,3,0.0,8.17,8.17,0,3,3,1
STARLINK-5790,STARLINK,0,3,3,0.0,8.13,8.13,0,3,3,1
STARLINK-2422,STARLINK,0,3,3,0.0,8.12,8.12,0,3,3,1
STARLINK-5052,STARLINK,0,3,3,0.0,8.09,8.09,0,3,3,1
STARLINK-6354,STARLINK,0,3,3,0.0,7.97,7.97,0,3,3,1
STARLINK-6347,STARLINK,0,3,3,0.0,7.95,7.95,0,3,3,1
STARLINK-3267,STARLINK,0,3,3,0.0,7.92,7.92,0,3,3,1
STARLINK-31566,STARLINK,0,3,3,0.0,7.89,7.89,0,3,3,1
STARLINK-6038,STARLINK,0,3,3,0.0,7.88,7.88,0,3,3,1
STARLINK-31012,STARLINK,0,3,3,0.0,7.85,7.85,0,3,3,1
STARLINK-35187,STARLINK,0,3,3,0.0,7.78,7.78,0,3,3,1
STARLINK-31255,STARLINK,0,3,3,0.0,7.72,7.72,0,3,3,1
STARLINK-5035,STARLINK,0,3,3,0.0,7.68,7.68,0,3,3,1
STARLINK-33886,STARLINK,0,3,3,0.0,7.59,7.59,0,3,3,1
STARLINK-5880,STARLINK,0,3,3,0.0,7.55,7.55,0,3,3,1
STARLINK-30105,STARLINK,0,3,3,0.0,7.5,7.5,0,3,3,1
STARLINK-30501,STARLINK,0,3,3,0.0,7.45,7.45,0,3,3,1
STARLINK-35985,STARLINK,0,3,3,0.0,7.45,7.45,0,3,3,1
STARLINK-2408,STARLINK,0,3,3,0.0,7.29,7.29,0,3,3,1
STARLINK-5674,STARLINK,0,3,3,0.0,7.26,7.26,0,3,3,1
STARLINK-3599,STARLINK,0,3,3,0.0,7.23,7.23,0,3,3,1
STARLINK-4007,STARLINK,0,3,3,0.0,7.21,7.21,0,3,3,1
STARLINK-34432,STARLINK,0,3,3,0.0,6.78,6.78,0,3,3,1
STARLINK-30967,STARLINK,0,3,3,0.0,6.2,6.2,0,3,3,1
STARLINK-31705,STARLINK,0,2,2,0.0,51.55,51.55,0,2,2,1
STARLINK-31037,STARLINK,0,2,2,0.0,49.1,49.1,0,2,2,1
STARLINK-31304,STARLINK,0,2,2,0.0,42.96,42.96,0,2,2,1
STARLINK-2187,STARLINK,0,2,2,0.0,33.71,33.71,0,2,2,1
STARLINK-31401,STARLINK,0,2,2,0.0,32.92,32.92,0,2,2,1
STARLINK-30281,STARLINK,0,2,2,0.0,31.98,31.98,0,2,2,1
STARLINK-4525,STARLINK,0,2,2,0.0,31.58,31.58,0,2,2,1
STARLINK-32892,STARLINK,0,2,2,0.0,31.51,31.51,0,2,2,1
STARLINK-32114,STARLINK,0,2,2,0.0,29.83,29.83,0,2,2,1
STARLINK-5403,STARLINK,0,2,2,0.0,29.51,29.51,0,2,2,1
STARLINK-31583,STARLINK,0,2,2,0.0,28.9,28.9,0,2,2,1
STARLINK-33598,STARLINK,0,2,2,0.0,28.17,28.17,0,2,2,1
STARLINK-2280,STARLINK,0,2,2,0.0,28.05,28.05,0,2,2,1
STARLINK-11659 [DTC],STARLINK,0,2,2,0.0,24.46,24.46,0,2,2,1
STARLINK-6212,STARLINK,0,2,2,0.0,23.52,23.52,0,2,2,1
STARLINK-4556,STARLINK,0,2,2,0.0,22.27,22.27,0,2,2,1
STARLINK-31910,STARLINK,0,2,2,0.0,22.17,22.17,0,2,2,1
STARLINK-35401,STARLINK,0,2,2,0.0,21.8,21.8,0,2,2,1
STARLINK-32841,STARLINK,0,2,2,0.0,21.69,21.69,0,2,2,1
STARLINK-11113 [DTC],STARLINK,0,2,2,0.0,21.66,21.66,0,2,2,1
STARLINK-11386 [DTC],STARLINK,0,2,2,0.0,20.39,20.39,0,2,2,1
STARLINK-33941,STARLINK,0,2,2,0.0,20.3,20.3,0,2,2,1
STARLINK-5233,STARLINK,0,2,2,0.0,20.3,20.3,0,2,2,1
STARLINK-2361,STARLINK,0,2,2,0.0,20.15,20.15,0,2,2,1
STARLINK-33617,STARLINK,0,2,2,0.0,19.88,19.88,0,2,2,1
STARLINK-4684,STARLINK,0,2,2,0.0,19.13,19.13,0,2,2,1
STARLINK-33603,STARLINK,0,2,2,0.0,18.94,18.94,0,2,2,1
STARLINK-34664,STARLINK,0,2,2,0.0,18.72,18.72,0,2,2,1
STARLINK-1284,STARLINK,0,2,2,0.0,18.15,18.15,0,2,2,1
STARLINK-4330,STARLINK,0,2,2,0.0,17.65,17.65,0,2,2,1
STARLINK-30936,STARLINK,0,2,2,0.0,17.55,17.55,0,2,2,1
STARLINK-32891,STARLINK,0,2,2,0.0,17.52,17.52,0,2,2,1
STARLINK-34637,STARLINK,0,2,2,0.0,17.18,17.18,0,2,2,1
STARLINK-5432,STARLINK,0,2,2,0.0,16.98,16.98,0,2,2,1
STARLINK-33975,STARLINK,0,2,2,0.0,16.9,16.9,0,2,2,1
STARLINK-35891,STARLINK,0,2,2,0.0,15.83,15.83,0,2,2,1
STARLINK-4643,STARLINK,0,2,2,0.0,15.62,15.62,0,2,2,1
STARLINK-1738,STARLINK,0,2,2,0.0,15.29,15.29,0,2,2,1
STARLINK-30772,STARLINK,0,2,2,0.0,14.98,14.98,0,2,2,1
STARLINK-36956,STARLINK,0,2,2,0.0,14.21,14.21,0,2,2,1
STARLINK-36346,STARLINK,0,2,2,0.0,13.89,13.89,0,2,2,1
STARLINK-36898,STARLINK,0,2,2,0.0,13.71,13.71,0,2,2,1
STARLINK-11159 [DTC],STARLINK,0,2,2,0.0,13.62,13.62,0,2,2,1
STARLINK-31524,STARLINK,0,2,2,0.0,13.56,13.56,0,2,2,1
STARLINK-36889,STARLINK,0,2,2,0.0,13.43,13.43,0,2,2,1
STARLINK-36574,STARLINK,0,2,2,0.0,13.12,13.12,0,2,2,1
STARLINK-36723,STARLINK,0,2,2,0.0,12.65,12.65,0,2,2,1
STARLINK-36676,STARLINK,0,2,2,0.0,12.54,12.54,0,2,2,1
STARLINK-36926,STARLINK,0,2,2,0.0,12.41,12.41,0,2,2,1
STARLINK-36975,STARLINK,0,2,2,0.0,11.9,11.9,0,2,2,1
STARLINK-36968,STARLINK,0,2,2,0.0,11.85,11.85,0,2,2,1
STARLINK-6355,STARLINK,0,2,2,0.0,11.85,11.85,0,2,2,1
STARLINK-5093,STARLINK,0,2,2,0.0,11.77,11.77,0,2,2,1
STARLINK-3204,STARLINK,0,2,2,0.0,11.7,11.7,0,2,2,1
STARLINK-36822,STARLINK,0,2,2,0.0,11.67,11.67,0,2,2,1
STARLINK-36418,STARLINK,0,2,2,0.0,11.59,11.59,0,2,2,1
STARLINK-35167,STARLINK,0,2,2,0.0,11.58,11.58,0,2,2,1
STARLINK-36993,STARLINK,0,2,2,0.0,11.42,11.42,0,2,2,1
STARLINK-36576,STARLINK,0,2,2,0.0,11.1,11.1,0,2,2,1
STARLINK-36941,STARLINK,0,2,2,0.0,11.06,11.06,0,2,2,1
STARLINK-36734,STARLINK,0,2,2,0.0,11.0,11.0,0,2,2,1
STARLINK-36951,STARLINK,0,2,2,0.0,10.94,10.94,0,2,2,1
STARLINK-35042,STARLINK,0,2,2,0.0,10.77,10.77,0,2,2,1
STARLINK-36742,STARLINK,0,2,2,0.0,10.37,10.37,0,2,2,1
STARLINK-11095 [DTC],STARLINK,0,2,2,0.0,10.36,10.36,0,2,2,1
STARLINK-1730,STARLINK,0,2,2,0.0,10.34,10.34,0,2,2,1
STARLINK-36744,STARLINK,0,2,2,0.0,10.33,10.33,0,2,2,1
STARLINK-35717,STARLINK,0,2,2,0.0,10.13,10.13,0,2,2,1
STARLINK-34262,STARLINK,0,2,2,0.0,9.88,9.88,0,2,2,1
STARLINK-35958,STARLINK,0,2,2,0.0,9.85,9.85,0,2,2,1
STARLINK-31215,STARLINK,0,2,2,0.0,9.77,9.77,0,2,2,1
STARLINK-36729,STARLINK,0,2,2,0.0,9.7,9.7,0,2,2,1
STARLINK-36565,STARLINK,0,2,2,0.0,9.64,9.64,0,2,2,1
STARLINK-32628,STARLINK,0,2,2,0.0,9.62,9.62,0,2,2,1
STARLINK-31412,STARLINK,0,2,2,0.0,9.57,9.57,0,2,2,1
STARLINK-32409,STARLINK,0,2,2,0.0,9.56,9.56,0,2,2,1
STARLINK-34894,STARLINK,0,2,2,0.0,9.41,9.41,0,2,2,1
STARLINK-36312,STARLINK,0,2,2,0.0,9.34,9.34,0,2,2,1
STARLINK-11268 [DTC],STARLINK,0,2,2,0.0,9.3,9.3,0,2,2,1
STARLINK-35447,STARLINK,0,2,2,0.0,9.3,9.3,0,2,2,1
STARLINK-31198,STARLINK,0,2,2,0.0,9.28,9.28,0,2,2,1
STARLINK-11712 [DTC],STARLINK,0,2,2,0.0,9.27,9.27,0,2,2,1
STARLINK-33634,STARLINK,0,2,2,0.0,9.25,9.25,0,2,2,1
STARLINK-30900,STARLINK,0,2,2,0.0,9.2,9.2,0,2,2,1
STARLINK-36377,STARLINK,0,2,2,0.0,9.19,9.19,0,2,2,1
STARLINK-11420 [DTC],STARLINK,0,2,2,0.0,9.1,9.1,0,2,2,1
STARLINK-34321,STARLINK,0,2,2,0.0,8.98,8.98,0,2,2,1
STARLINK-3839,STARLINK,0,2,2,0.0,8.98,8.98,0,2,2,1
STARLINK-2395,STARLINK,0,2,2,0.0,8.93,8.93,0,2,2,1
STARLINK-31725,STARLINK,0,2,2,0.0,8.93,8.93,0,2,2,1
STARLINK-35295,STARLINK,0,2,2,0.0,8.93,8.93,0,2,2,1
STARLINK-11226 [DTC],STARLINK,0,2,2,0.0,8.87,8.87,0,2,2,1
STARLINK-34226,STARLINK,0,2,2,0.0,8.83,8.83,0,2,2,1
STARLINK-36635,STARLINK,0,2,2,0.0,8.78,8.78,0,2,2,1
STARLINK-34475,STARLINK,0,2,2,0.0,8.75,8.75,0,2,2,1
STARLINK-2401,STARLINK,0,2,2,0.0,8.72,8.72,0,2,2,1
STARLINK-32127,STARLINK,0,2,2,0.0,8.71,8.71,0,2,2,1
STARLINK-4582,STARLINK,0,2,2,0.0,8.67,8.67,0,2,2,1
STARLINK-1263,STARLINK,0,2,2,0.0,8.64,8.64,0,2,2,1
STARLINK-11107 [DTC],STARLINK,0,2,2,0.0,8.63,8.63,0,2,2,1
STARLINK-11619 [DTC],STARLINK,0,2,2,0.0,8.6,8.6,0,2,2,1
STARLINK-31993,STARLINK,0,2,2,0.0,8.59,8.59,0,2,2,1
STARLINK-11643 [DTC],STARLINK,0,2,2,0.0,8.55,8.55,0,2,2,1
STARLINK-32186,STARLINK,0,2,2,0.0,8.54,8.54,0,2,2,1
STARLINK-33680,STARLINK,0,2,2,0.0,8.53,8.53,0,2,2,1
STARLINK-32554,STARLINK,0,2,2,0.0,8.52,8.52,0,2,2,1
STARLINK-31243,STARLINK,0,2,2,0.0,8.47,8.47,0,2,2,1
STARLINK-30485,STARLINK,0,2,2,0.0,8.46,8.46,0,2,2,1
STARLINK-35635,STARLINK,0,2,2,0.0,8.44,8.44,0,2,2,1
STARLINK-34625,STARLINK,0,2,2,0.0,8.41,8.41,0,2,2,1
STARLINK-35929,STARLINK,0,2,2,0.0,8.4,8.4,0,2,2,1
STARLINK-33948,STARLINK,0,2,2,0.0,8.39,8.39,0,2,2,1
STARLINK-2426,STARLINK,0,2,2,0.0,8.37,8.37,0,2,2,1
